"GEOID","B01001_001","B25001_001","B26001_001","commuteDuration30minplus","commuteDuration60minplus","aggtraveltimeperperson","vehicle","novehiclesavailable","privatetransportmethod","publictransportation","walkingdistancecommute","commutertrain","workedfromhome","ua_per_facilities_prior1980","ua_per_facilities_after2000","ua_total_voms","ua_voms_per_person","ua_per_dr_service","ua_per_do_service","ua_voms_per_facility","ua_oe_after_fares","ua_est_operating_cost_per_person","ua_est_daily_cost","ua_cost_per_hour","ua_passengers_per_hour","ua_est_daily_ridership","ua_est_cost_per_passenger","ua_est_fare_per_person","fatalmvapercapita","fatalmvatrailerpercapita","fatalmvapedestrianstrikepercapita","fatalintoxicationmvapercapita","transportation_score","transportation_rnk","transp_score1","transp_score2","transp_score3","transp_score4","transportation_state_rnk","NAME"
"01043",82853,37842,1238,33.9147521160822,12.4516324062878,25.9047055341817,2.12048076303409,0.703660817671684,86.5581532997928,0.0651080201242971,0.742823320509026,0,2.10121337673868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20695689956912,0,0,0,95.96,35.4219948849105,96.33,86.51,111.12,82.81,31.8181818181818,"Cullman County, Alabama"
"01045",49277,23103,1342,26.3269854132901,4.35575364667747,21.0857397592749,1.95262150377539,2.09811946329586,86.4034870474021,0.0346723463272079,3.12546436178117,0,2.20417058794393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11737727540232,0,2.02934431885058,2.02934431885058,94.39,14.2583120204604,96.32,86.51,89.62,93.19,1.51515151515152,"Dale County, Alabama"
"01047",39149,20419,569,29.1942163772433,9.64179321368888,23.333808539454,1.74971715901948,3.87890932512703,90.7691211062799,0,1.50402737187255,0,1.89607242141279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5543436613962,0,0,2.5543436613962,96.12,38.0434782608696,96.3,86.51,101.3,92.98,37.8787878787879,"Dallas County, Alabama"
"01049",71310,31309,977,32.1972494812001,6.95367732404769,23.3132612329842,2.08437019969278,1.62770858215322,84.1800006823377,0.173996110675173,1.19409095561393,0,3.00228583125789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60931145701865,1.40232786425466,1.40232786425466,1.40232786425466,95.18,23.9769820971867,96.4,86.51,99.37,88.49,9.09090909090909,"DeKalb County, Alabama"
"01051",81144,34165,4420,43.6174711532653,5.30115386938923,26.0801056338028,2.05857008213276,1.1150234741784,86.443661971831,0.0528169014084507,1.15903755868545,0,2.85798122065728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23237700877452,0,0,0,95.66,31.042199488491,96.33,86.51,107.27,85.61,24.2424242424242,"Elmore County, Alabama"
"01053",37057,16586,2902,27.4906127666374,8.09299352880083,21.9353308561942,1.71151348460539,3.49434737923947,89.8489999209424,0.308324768756423,0.58502648430706,0,1.04356075579097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.95,35.1023017902813,96.47,86.51,96.42,92,30.3030303030303,"Escambia County, Alabama"
"01055",102748,47704,1324,28.331180445151,8.0733306836248,23.2706006931074,1.98068923013713,1.90317678558506,86.8502117828263,0.0890450519830574,0.996341932999615,0,3.11898344243358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973254953867715,0,0,0,95.25,24.8721227621483,96.35,86.51,98.61,87.85,10.6060606060606,"Etowah County, Alabama"
"01057",16494,8505,318,44.3320828576089,16.4247267982385,29.0924302788845,2.02219935313143,2.7506796737566,85.800796812749,0,1.65737051792829,0,2.29482071713147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1256214380987,0,0,0,98.21,67.9347826086957,96.3,86.51,126.56,91.14,81.8181818181818,"Fayette County, Alabama"
"01059",31466,14052,231,42.3104349893035,11.2986292686792,28.5021957340025,2.07648443157133,1.317750411797,82.8811166875784,0.0862609786700125,0.729297365119197,0,1.02728983688833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.19,54.539641943734,96.35,86.51,117.75,88.38,67.4242424242424,"Franklin County, Alabama"
"01061",26417,12869,252,41.0725167580743,9.96343692870201,27.3260219341974,1.99248772031205,1.81455633100698,85.6231306081755,0,0.299102691924227,0,1.83449651046859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.78,48.2097186700767,96.3,86.51,113.71,87.34,57.5757575757576,"Geneva County, Alabama"
"01063",8324,5112,68,52.9004329004329,26.4502164502165,34.1117177656447,1.55777702473738,2.94117647058824,72.742545149097,0,0.755984880302394,0,2.98194036119278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0403652090341,0,0,12.013455069678,102.72,90.2173913043478,96.3,86.51,151.48,110.48,100,"Greene County, Alabama"
"01065",14809,7792,203,53.3793103448276,11.3891625615764,30.6330082233697,1.75628318584071,2.19969395562357,88.9080130043985,0.172117039586919,0.172117039586919,0.172117039586919,2.94511378848728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.04,75.9590792838875,96.92,86.51,126.96,88.72,93.9393939393939,"Hale County, Alabama"
"01067",17133,9155,329,37.791932059448,7.77979981801638,27.1142269857583,2.00045248868778,2.67293288294904,87.0356775803847,0,0.14682131845544,0,3.18602261048304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.26,39.8337595907928,96.3,86.51,108.63,87.3,42.4242424242424,"Henry County, Alabama"
"01069",104702,47457,985,25.760739506839,3.34795767543345,20.5795234294835,1.80870494263692,2.43179122182681,88.2476342492304,0.0433245924067951,0.827727739140349,0,2.80925778132482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91018318656759,0,0,0.955091593283796,94.4,14.3542199488491,96.32,86.51,87.29,90.19,3.03030303030303,"Houston County, Alabama"
"01071",51852,25041,656,39.9608529926857,8.47841763675698,25.7236412907111,2.05904807924619,1.15450255998394,86.4254529030963,0.0451648517087369,1.33989060069253,0.0451648517087369,2.574396547398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85713183676618,0,0,3.85713183676618,95.93,34.7186700767263,96.46,86.51,108.99,86.04,28.7878787878788,"Jackson County, Alabama"
"01073",659680,307874,15659,33.7825439092703,4.27296182342472,23.4271000922678,1.8036986421979,2.44085819392605,83.2212462484969,0.888036160992362,1.40267077041967,0.00266477467664625,3.4298981056783,50,50,96,0.00031977296119755,66.6666666666667,66.6666666666667,24,32517.367,92978338.936,5.922288,0.246762,19.7381,1262922.5904,12.5018112178984,2358.229,0.15158864904196,0,0,0,101.83,88.26726342711,100.89,127.07,96.82,96.27,98.4848484848485,"Jefferson County, Alabama"
"01075",13885,7403,185,42.8293820443063,9.03614457831325,27.5158928915431,1.96465163934426,2.25390098246966,89.6744365247544,0.67424388364477,0,0,0.866884993257561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2020165646381,0,0,0,96.87,49.6803069053708,96.68,86.51,113.72,84.2,62.1212121212121,"Lamar County, Alabama"
"01077",92556,45001,2133,31.9578871499176,8.78037479406919,23.816237054955,2.00605651009852,2.60106788710908,88.3412704412024,0,1.39844281502759,0,2.1140423816363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24128095423311,0,0,0,95.54,29.3797953964194,96.3,86.51,102.35,88.15,22.7272727272727,"Lauderdale County, Alabama"
"01079",33058,15296,243,49.8080454014355,7.68652979469204,28.8132485944757,2.10002366490495,1.64588935060702,87.4928705288031,0.187403242890899,0.831092642385725,0,2.37105842092398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04997277512251,0,0,0,96.66,46.0677749360614,96.4,86.51,117.57,84.34,53.030303030303,"Lawrence County, Alabama"
"01081",161152,68972,5893,28.6018412778976,4.79211605972169,22.1899070025584,1.96314557497883,2.1348407101501,83.0547019885479,0.7228622094676,2.15911090655585,0,3.98521787391875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.44,27.8452685421995,96.71,86.51,92.95,94.52,18.1818181818182,"Lee County, Alabama"
"01083",94727,36056,2941,43.1262443207923,5.57200469651335,26.285593389088,2.13673272563233,0.497809637594584,88.5478892871366,0.214058144165671,0.57994822779769,0,2.48407009159697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05566522744307,0,0,0,95.26,25.0639386189258,96.42,86.51,107.62,79.87,12.8787878787879,"Limestone County, Alabama"
"01085",10079,5224,102,58.4610760444845,10.0991884580703,31.2451593684838,1.732298282757,4.17039022937146,87.9952338397379,0.387250521298779,0.357462019660411,0,0.893655049151028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92161920825479,9.92161920825479,0,0,99.13,76.5984654731458,96.52,86.51,128.93,94.4,95.4545454545455,"Lowndes County, Alabama"
"01087",18708,10296,2271,35.9233245537021,5.07755340942347,23.6135544340303,1.75006689858175,2.52940228773965,84.8882480173035,0.259552992069214,5.82552271088681,0,1.4563806777217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.690613641223,5.3453068206115,5.3453068206115,5.3453068206115,96.11,37.8516624040921,96.45,86.51,99.36,104.11,36.3636363636364,"Macon County, Alabama"
"01089",362276,161577,8905,26.7808194795486,1.86417951182467,20.6142534838938,1.94004278320253,1.82046380950188,87.915474983193,0.177755495037659,0.877952621323823,0,3.97443055571381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.9,10.2621483375959,96.4,86.51,85.92,87.11,0,"Madison County, Alabama"
"01091",19321,10348,241,30.7826086956522,11.5731225296443,23.4752204317422,1.70235022415433,1.83946488294314,88.0054727880815,0,1.15536637275768,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.48,43.2864450127877,96.3,86.51,104.99,91.65,50,"Marengo County, Alabama"
"01093",29866,14737,500,29.1197766727733,9.50013085579691,23.9455432828153,1.98741352004668,1.76551251285567,86.1803236578474,0.0428118845791592,1.00179809915232,0,1.84947341381968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0448670729257,3.34828902430858,3.34828902430858,0,95.5,28.8682864450128,96.32,86.51,101.86,88.11,21.2121212121212,"Marion County, Alabama"
"01095",95643,40597,1016,32.6832370554878,8.61200911548042,23.9220568126113,1.99286185247828,1.27857419604804,86.6921231197915,0.436027761294151,0.887535798137207,0,2.63422688923863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.7,31.6496163682864,96.55,86.51,102.67,86.31,25.7575757575758,"Marshall County, Alabama"
"01097",414114,183671,7857,37.0168891904335,4.96135113523468,23.9171461516621,1.81516278295819,1.89781617163062,85.9295055655026,0.444428992762819,1.09919400165719,0.011009323158401,4.34868264756839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.04,36.73273657289,96.59,86.51,100.23,91.76,34.8484848484849,"Mobile County, Alabama"
"01099",21270,11415,252,30.9969100666775,11.9206375020329,23.9301996541424,1.7642664707323,3.69613085876062,90.3002672535765,0.408740764030813,0.660273541895928,0,3.33280930671278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40291490362012,0,0,4.70145745181006,96.7,46.7071611253197,96.53,86.51,106.17,91.22,54.5454545454545,"Monroe County, Alabama"
"01101",226941,104697,6991,21.1006894838189,3.28902416299149,20.0070433792235,1.74430060205301,3.28767400863204,84.7683177812856,0.468559554019222,1.56053309888705,0,3.49671308969569,0,33.3333333333333,25,0.000249765220692549,66.6666666666667,100,8.33333333333333,7732.968,3916108.259,4.889688,0.203737,10.9808,123599.8848,18.5539304968673,616.943,1.76257265104146,0.440643162760365,0,0,97.19,54.539641943734,96.82,130.28,83.8,97.81,67.4242424242424,"Montgomery County, Alabama"
"01103",119213,52050,1913,33.4349715014548,4.20901590338395,22.6781703482354,2.05840846726774,1.63908804970012,88.4689752153278,0.17968399054706,0.572254448155309,0,1.99800785140915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838834690847475,0,0,0.838834690847475,94.49,15.4092071611253,96.4,86.51,95.56,83.6,4.54545454545455,"Morgan County, Alabama"
"01105",9293,4736,810,34.8562426152028,9.01929893658921,25.4327485380117,1.53973941368078,2.7468152866242,85.3411306042885,0,2.22222222222222,0,1.01364522417154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.46,58.695652173913,96.3,86.51,106.43,100.89,74.2424242424242,"Perry County, Alabama"
"01107",20243,9588,1829,54.1966802380207,15.1268399624178,31.0577627913796,1.99515516564096,1.60105757931845,82.2753261985046,0.366515173728192,1.78859404779358,0,6.37736402287055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8199377562614,9.87995850417428,0,4.93997925208714,98.72,73.113810741688,96.51,86.51,133.01,92.94,85.6060606060606,"Pickens County, Alabama"
"01109",33333,16123,1840,23.729686006324,5.98573424516509,19.8334532374101,1.79717265752952,2.94987431613189,85.4532374100719,0.273381294964029,1.69064748201439,0,2.16546762589928,0,100,6,0.000431654676258993,100,100,6,465.625,18625.016,1.0406208,0.0433592,2.3773,2168.0976,18.2388423842174,24.507,12.0001200012,3.0000300003,0,3.0000300003,96.96,51.2148337595908,96.53,143.79,88.7,95.8,63.6363636363636,"Pike County, Alabama"
"01111",22647,12097,494,43.037072243346,10.5513307984791,27.1174705746596,2.09629970121811,1.94602108189505,88.0683129471498,0.103854142626356,0.473113316408954,0,2.88483729517655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83119176932927,0,0,0,96.46,42.9028132992327,96.36,86.51,115.35,83.78,46.969696969697,"Randolph County, Alabama"
"01113",57952,27680,558,34.857621440536,3.27889447236181,24.1507933270792,1.79043074542172,4.27095667796333,86.5481094750581,0,1.98229799730799,0,2.59819716931109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.01,36.0613810741688,96.3,86.51,97.04,98.1,33.3333333333333,"Russell County, Alabama"
"01115",87989,36714,2249,53.1987803890883,6.88594479371846,28.9479306797499,2.1532026470221,0.979460372775754,86.9879454511883,0.229484846086888,0.477433990134789,0,2.24209332383741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.58,44.8529411764706,96.43,86.51,118.61,81.9,51.5151515151515,"St. Clair County, Alabama"
"01117",213432,86988,2942,47.6346280842889,8.75007504352524,27.3711345086826,2.08220519904559,0.826917593384659,86.219629973299,0.044501675914178,0.774518529740375,0.016096350862575,5.37050012308974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937066606694404,0,0.468533303347202,0.468533303347202,96.47,43.0946291560102,96.37,86.51,115.88,84.11,48.4848484848485,"Shelby County, Alabama"
"01119",12797,6872,880,39.040239940015,10.6973256685829,25.5913449717236,1.69396386005383,1.49561629706034,84.43570199164,0.811408900909761,3.56528153430047,0,1.62281780181952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.86,63.9386189258312,96.76,86.51,111.28,99.12,78.7878787878788,"Sumter County, Alabama"
"01121",80387,37861,3472,32.534627439086,8.71836349543356,23.9815696967706,1.95078834209269,2.17963914131437,83.4620059791715,0.229968132987286,1.87588291336772,0,2.51650842668944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24398223593367,0,0,1.24398223593367,96.19,39.0984654731458,96.43,86.51,102.81,93.89,40.9090909090909,"Talladega County, Alabama"
"01123",40541,22421,629,38.6455826744586,12.2585080783774,27.3153171254437,1.93489663684048,1.57601770504996,86.0156720916215,0.100462125778581,0.884066706851517,0,2.5852253700355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.11,53.2608695652174,96.35,86.51,115.4,88.56,65.1515151515152,"Tallapoosa County, Alabama"
"01125",207305,90557,10171,26.1213749860038,5.38125629828687,22.040649349242,1.86044906915444,2.15907095187917,85.6128829502476,0.53859574975346,1.09453059809053,0,3.21531909359862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.29,25.5754475703325,96.61,86.51,92.13,91.82,15.1515151515152,"Tuscaloosa County, Alabama"
"01127",64110,31141,904,40.3747433264887,13.1630732375086,27.6757568176132,2.04804348694992,1.51426664441849,84.5092152447669,0.116754232340922,1.0341089150196,0,2.52689517137853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55981906098893,0,0,0,97.23,55.2749360613811,96.36,86.51,118.07,88.25,69.6969696969697,"Walker County, Alabama"
"01129",16541,8554,140,51.2782784623873,16.8291337134449,33.1409555069292,2.06093489148581,1.24110239094725,86.5244347191831,0,0.237053245805981,0,0.857038657913931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04558370110634,0,0,6.04558370110634,98.57,71.6751918158568,96.3,86.51,136.35,84,83.3333333333333,"Washington County, Alabama"
"01131",10681,5777,251,45.7321304649549,11.7626648160999,26.4569199457259,1.6987545407369,2.30821452817379,89.246947082768,0.305291723202171,0.542740841248304,0,2.23880597014925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.88,64.2583120204604,96.47,86.51,117.66,90.3,80.3030303030303,"Wilcox County, Alabama"
"01133",23784,13669,371,46.5890570430733,15.7508731082654,30.4430022573363,2.05598415346122,1.44796380090498,79.8306997742664,0.304740406320542,0.620767494356659,0,3.04740406320542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.81,73.9769820971867,96.47,86.51,128.71,91.76,87.8787878787879,"Winston County, Alabama"
"02013",3385,1138,1063,0.439667806546165,0,4.74801061007958,1.33370786516854,18.4577522559475,26.6136162687887,0.26525198938992,48.4084880636605,0,9.50486295313882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.99,88.6828644501279,96.45,86.51,47.7,281.08,62.962962962963,"Aleutians East Borough, Alaska"
"02016",5698,1983,1262,1.59115426105717,1.10571736785329,7.85524920466596,1.43302443133951,11.3967766692249,47.1102863202545,0.821845174973489,36.6383881230117,0,1.69671261930011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.06,76.118925831202,96.77,86.51,53.89,222.72,44.4444444444444,"Aleutians West Census Area, Alaska"
"02020",293531,117380,7072,15.3250268645347,2.62728348545234,18.1347373646976,1.8780297840795,2.5742415538961,76.3252614594697,1.51617096607723,2.85466054362666,0,3.95145117354638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.25,24.8721227621483,97.17,86.51,77.17,104.74,22.2222222222222,"Anchorage Municipality, Alaska"
"02050",18134,6027,963,2.81347690170198,0.364709968739146,6.97666666666667,0.678993094230341,46.6489361702128,23.2833333333333,0.566666666666667,30.7166666666667,0.0333333333333333,4.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.84,96.5473145780051,96.72,86.51,52.45,319.71,88.8888888888889,"Bethel Census Area, Alaska"
"02060",875,952,88,2.77136258660508,0.69284064665127,7.48414376321353,1.74522292993631,5.45454545454545,59.6194503171247,0.422832980972516,18.1818181818182,0,8.45665961945032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.05,22.2186700767263,96.54,86.51,53.53,158.15,14.8148148148148,"Bristol Bay Borough, Alaska"
"02068",2246,1533,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Denali Borough, Alaska"
