"GEOID","B01001_001","B25001_001","B26001_001","commuteDuration30minplus","commuteDuration60minplus","vehicle","novehiclesavailable","privatetransportmethod","publictransportation","walkingdistancecommute","commutertrain","workedfromhome","ua_per_facilities_prior1980","ua_per_facilities_after2000","ua_total_voms","ua_voms_per_person","ua_per_dr_service","ua_per_do_service","ua_voms_per_facility","ua_oe_after_fares","ua_est_operating_cost_per_person","ua_est_daily_cost","ua_cost_per_hour","ua_passengers_per_hour","ua_est_daily_ridership","ua_est_cost_per_passenger","ua_est_fare_per_person","fatalmvapercapita","fatalmvatrailerpercapita","fatalmvapedestrianstrikepercapita","fatalintoxicationmvapercapita","transportation_score","transportation_rnk","transp_score1","transp_score2","transp_score3","transp_score4","transportation_state_rnk","NAME"
"01027",14209,7040,262,36.3876472978464,9.56928078017066,2.24667274384686,3.63214837712519,83.3655332302937,0.251159196290572,0.71483771251932,0,4.90726429675425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.66,26.7517907194021,97.01,86.73,89.32,92.08,39.3939393939394,"Clay County, Alabama"
"01029",15144,6818,169,54.9306197964847,14.5050878815911,2.21506682867558,2.68336314847943,85.1779009476131,0.268192383336313,0.0178794922224209,0,3.36134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.13,38.1501090003114,97.01,86.73,83.43,92.08,53.030303030303,"Cleburne County, Alabama"
"01031",53559,24155,711,31.224684840486,5.0653074227461,2.03594755193243,1.57229926684922,85.6058935109621,0.0441131060037937,0.542591203846663,0,3.07027217786404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2025990029687,0,1.86709983382811,3.73419966765623,94.46,4.17315478044223,97.01,86.73,81.36,101.71,4.54545454545455,"Coffee County, Alabama"
"01033",57270,27709,498,24.0342809364548,5.79849498327759,2.01947047193329,1.90589636688505,85.3740821591586,0.0873189124826354,1.25024806509228,0,5.06052788251637,0,100,28,0.00111133161341536,100,100,0,1192.387,31882.29,2.4521064,0.1021711,6.3567,3356.3376,16.0729781175767,256.808,13.9689191548804,0,1.74611489436005,3.4922297887201,97.81,63.5938959825599,97.5,134.8,85.35,102.64,72.7272727272727,"Colbert County, Alabama"
"01035",11576,6451,58,38.1732370905053,8.24541921154914,1.80664720413205,0.573144104803494,87.5818777292576,0,0.764192139737991,0,1.69213973799127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63856254319281,0,0,0,94.45,4.07972594207412,97.01,86.73,76.79,95.92,3.03030303030303,"Conecuh County, Alabama"
"01037",10329,6045,360,40.359612724758,16.2932226832642,2.17054263565891,1.76577512334459,78.6289275512854,0,1.71384056089327,0,6.12827836925474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.48,45.3441295546559,97.01,86.73,93.21,92.08,62.1212121212121,"Coosa County, Alabama"
"01039",37542,18644,722,27.6334726886437,8.15571242546775,1.9278568409187,3.16234725392776,87.459807073955,0.0401929260450161,0.931136120042872,0,2.2575026795284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3184167066219,0,0,2.66368334132438,94.41,3.61258175023357,97.01,86.73,81.94,101.32,1.51515151515152,"Covington County, Alabama"
"01041",13205,6553,248,45.4601733388361,11.5559224102352,1.88386030171523,2.61310452418097,78.5686427457098,0.487519500780031,1.28705148205928,0,5.49921996879875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57288905717531,0,0,0,96.47,45.1884148240424,97.01,86.73,94.3,95.45,60.6060606060606,"Crenshaw County, Alabama"
"01043",88284,39182,1210,34.3700201848507,13.4813555720812,2.23091325150822,0.97442143727162,85.1982105453699,0.0517183419099584,1.06798376044064,0,2.63504952031238,0,100,30,0.000775775128649375,100,100,0,1338.723,27305.52,1.8530016,0.0772084,0.9747,467.856,79.2124756335283,26.553,6.79624847084409,2.26541615694803,0,2.26541615694803,100,81.3765182186235,97.36,157.5,81.25,100.99,93.9393939393939,"Cullman County, Alabama"
"01045",49455,22829,907,28.62609424962,5.24191434711957,1.9680412371134,2.27249143924458,83.2819060144671,0.182103293034549,2.4887450048055,0,3.50042996610855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02204023860075,2.02204023860075,0,0,94.76,8.06602304578013,97.01,86.73,88.61,95.72,12.1212121212121,"Dale County, Alabama"
"01047",38326,18992,571,31.8242147175933,12.6751216634715,1.69606181793534,3.71554418868997,86.4478709859952,0.530485217145282,0.848776347432452,0.0565850898288301,4.07412646767577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4367792099358,2.60919480248395,2.60919480248395,2.60919480248395,95.56,23.6686390532544,97.16,86.73,86.48,103.5,36.3636363636364,"Dallas County, Alabama"
"01049",71680,30716,1043,32.8413537447656,8.38195922290108,2.14896847022188,1.87582562747688,82.1327170683394,0.102344007923407,1.25123803235391,0,3.81644106965995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37053571428571,1.39508928571429,1.39508928571429,0,95.17,15.5091871691062,97.01,86.73,87.19,97.69,26.5151515151515,"DeKalb County, Alabama"
"01051",87694,36787,4296,46.7514978288353,4.97169240916836,2.12953641561024,1.55389760740931,85.9924881662894,0.110619469026549,1.25282980037045,0,6.3953488372093,0,33.3333333333333,25,0.000643136447828771,60,100,8.33333333333333,10598.79,472378.349,7.587132,0.3161305,7.8699,8121.7368,40.1695701343092,386.753,4.56131548338541,0,0,1.14032887084635,99.28,76.0822173777639,97.59,131.93,85.57,95.53,84.8484848484848,"Elmore County, Alabama"
"01053",36755,16715,2533,27.7003484320557,6.74691162496041,1.74312701581938,3.10534591194969,91.4945417419304,0.298437131862091,0.628288698657033,0,0.824628916987356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0450278873623,5.44143653924636,2.72071826962318,0,93.87,1.02771722204921,97.01,86.73,76.61,107.92,0,"Escambia County, Alabama"
"01055",103348,47412,1505,29.2753144394365,7.60790051207023,2.06480884741306,1.21403701667583,88.0658812764497,0.114377216058561,0.887567196614434,0,3.0607343017271,0,100,12,0.000274505318540547,66.6666666666667,100,12,1374.817,69898.65,5.1037368,0.2126557,11.9832,14379.84,17.7461529474598,23.156,8.70844138251345,0.96760459805705,0,1.9352091961141,97.55,60.4796013702896,97.38,134.49,79.15,99.67,71.2121212121212,"Etowah County, Alabama"
"01057",16297,7816,334,42.9891125041241,17.6344440778621,2.00390688588637,5.30916154095176,87.8768441308531,0,0.545221295702373,0,2.7902501603592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2721973369332,0,0,6.13609866846659,95.68,27.1877919651199,97.01,86.73,84.77,105.18,40.9090909090909,"Fayette County, Alabama"
"01059",32011,13940,283,38.6119108955902,7.50113653583876,2.03914939051517,5.06640799880615,82.6456763411177,0.0298440647616205,0.53719316570917,0,1.52950831903305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24785230077161,0,0,3.1239261503858,95.18,15.7583307380878,97.01,86.73,88.18,98.75,28.7878787878788,"Franklin County, Alabama"
"01061",26647,12494,265,40.0019479887017,7.39261712282069,2.01809258011741,1.57146889997177,87.8611084972241,0,0.865719393996424,0,3.38759762868166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7638383307689,0,0,3.75276766615379,94.64,6.44658984739956,97.01,86.73,79.96,105.1,7.57575757575758,"Geneva County, Alabama"
"01063",7706,4271,133,50.1906577693041,19.8760724499523,1.58461002785515,2.7027027027027,76.221198156682,0,2.35023041474654,0,3.31797235023042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.92,52.569293055123,97.01,86.73,95.25,92.08,66.6666666666667,"Greene County, Alabama"
"01065",14742,7464,216,51.9686544342508,16.3990825688073,1.811771238201,2.96752519596865,86.9354236655468,0.373273609555804,0.149309443822322,0.149309443822322,2.35162374020157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.36,42.7904079725942,97.4,86.73,81.64,92.08,57.5757575757576,"Hale County, Alabama"
"01067",17282,9110,298,39.1909525880818,5.91561548499348,1.96739455578821,1.92899077439195,87.6712328767123,0.153760134190663,0.125803746155997,0,3.59239586245457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.81,8.90688259109312,97.01,86.73,80.02,92.08,16.6666666666667,"Henry County, Alabama"
"01069",107040,49339,1154,25.599815795533,5.20377619157265,1.84640011554293,2.04018615320144,85.7926990565206,0.0749492990036152,0.672339299885372,0,4.26329247861741,0,100,29,0.000639273432677894,100,50,0,2440.347,85540.192,3.3840672,0.1410028,4.6534,3797.1744,30.301027205914,75.541,10.2765321375187,0,2.80269058295964,1.86846038863976,97.5,60.1058860168172,97.41,133.26,83.39,98.98,69.6969696969697,"Houston County, Alabama"
"01071",52618,24706,705,39.8482959268495,10.1880714879468,2.04204160619255,1.17923349822615,85.221994706088,0.0998851320980872,1.00384557758578,0.0299655396294262,3.87054886880088,0,100,8,0.000399540528392349,100,100,0,469.004,9885.74,2.2252656,0.0927194,2.7522,1321.056,33.689194099266,25.283,9.50245163252119,0,1.90049032650424,0,98.81,72.3762067891623,97.31,141.13,82.78,96.3,80.3030303030303,"Jackson County, Alabama"
"01073",672265,308428,18593,33.6172448549228,4.38770185358601,1.83897680158318,2.23484848484848,79.7251667091195,0.649202212773739,1.44111135058879,0.00293904422281874,8.63425880570305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52005533532164,0.892505187686403,2.08251210460161,0.595003458457602,96.01,35.5029585798817,97.02,86.73,96.3,98.26,50,"Jefferson County, Alabama"
"01075",13885,7104,171,37.7403369672944,7.67096134786918,2.06540247678019,2.14600498179728,86.5377250095749,0,0.114898506319418,0,3.38950593642283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8080662585524,7.2020165646381,0,0,94.61,5.97944565555902,97.01,86.73,80.91,114.65,6.06060606060606,"Lamar County, Alabama"
"01077",94329,44705,2535,33.8351588977848,12.1887126086743,2.02693725972226,2.03821656050955,83.1440011173705,0.0209506960286792,0.93579775594767,0,5.21439545602682,0,100,28,0.000651799432003352,100,100,0,1192.387,13042.755,2.4521064,0.1021711,6.3567,1373.0472,16.0729781175767,256.808,3.180358108323,0,0,0,98.67,71.2550607287449,97.39,134.8,87.19,93.49,77.2727272727273,"Lauderdale County, Alabama"
"01079",33116,15270,252,51.3991493172151,7.45466756212223,2.20726479070855,1.14431486880466,89.7376093294461,0.138483965014577,0.532069970845481,0.0801749271137026,2.32507288629738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01968836816041,0,0,0,95.07,13.4537527250078,97.22,86.73,76.17,93.42,24.2424242424242,"Lawrence County, Alabama"
"01081",175126,75473,7435,26.3929110004938,4.03693966610172,1.96751373415585,2.22272796237293,80.5571727631954,0.631743239727979,2.82426389525449,0,7.17957611267327,85.7142857142857,0,21,0.000260129569299756,50,100,3,4251.783,2468573.4,1.8731688,0.0780487,9.4677,115884.648,8.24368114748038,588.557,6.852209266471,1.14203487774517,1.14203487774517,1.71305231661775,104.6,91.9339769542199,104.13,112.63,96.28,98.81,98.4848484848485,"Lee County, Alabama"
"01083",104199,42616,2988,41.1822705280778,5.50778473320951,2.1654049569636,1.18368209680829,84.1255415830075,0.266300327591673,0.439606889992603,0,7.82838423332981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71791475925873,0,0.959702108465532,1.91940421693106,95.61,25.0077857365307,97.01,86.73,87.18,97.46,37.8787878787879,"Limestone County, Alabama"
"01085",10153,4823,147,60.8138873079112,9.98861696072852,1.70407398150462,1.67490389895662,85.6946732564525,0.0549148819330038,2.9104887424492,0,3.51455244371225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.81,30.3332295235129,97.01,86.73,85.79,92.08,43.9393939393939,"Lowndes County, Alabama"
"01087",19198,9662,2611,32.8522656734947,5.57107386716325,1.81531342027766,3.25889164598842,76.7496684838662,0.103138352733166,6.52718432297038,0,5.05377928392515,0,100,5,0.000736702519522617,100,100,0,283.829,2082.85,2.1640008,0.0901667,1.9921,334.6728,45.2621354349681,13.721,10.417751849151,0,0,0,99.58,78.6047960137029,97.3,145.3,104.43,96.71,89.3939393939394,"Macon County, Alabama"
"01089",389781,171313,11104,26.6692273600236,2.50613089082582,1.95944701038422,1.46630978703596,80.1191043104666,0.1643178975682,0.789144552652373,0,11.443642624272,0,100,32,0.000167457730005809,60,100,8,5856.103,2013676.976,6.04104,0.25171,15.4192,116199.0912,16.3244526304867,556.881,4.87453210905611,0.513108643058538,1.53932592917561,2.56554321529269,98.82,72.4384926814077,97.48,131.28,95.42,98.14,82.5757575757576,"Madison County, Alabama"
"01091",19180,9834,263,39.4440484675695,15.1532430506058,1.76148529611058,1.75723168423898,84.822273280173,1.45965671036627,0.608190295985944,0,5.18989052574672,0,100,31,0.00418975537234761,100,100,0,2132.812,237042.072,0.6900192,0.0287508,3.6418,9439.5456,7.89466747212917,62.022,0,0,0,0,99.9,80.7536592961694,98.16,131.86,87.56,92.08,91.6666666666667,"Marengo County, Alabama"
"01093",29203,14143,635,31.2792219936413,12.8576772021694,2.09375567253585,1.22504537205082,86.3903719120442,0.0361958193828613,0.732965342502941,0,3.23047687992037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84861144402972,6.84861144402972,0,0,94.8,8.65773902211149,97.01,86.73,80.52,104.4,15.1515151515152,"Marion County, Alabama"
"01095",97923,41328,1252,34.2632480406913,9.98339129080812,2.09610353465071,1.80811446491572,83.6930455635492,0.222678999657417,0.342583076396026,0,5.70645524396809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2333159727541,1.02121054297765,0,1.02121054297765,95.43,21.0214886328247,97.01,86.73,86.23,99.73,33.3333333333333,"Marshall County, Alabama"
"01097",413878,184845,7722,36.6971519764301,6.15823717161797,1.85018639766925,2.05543246229586,84.3901120701056,0.338682874376829,0.934971738092911,0.0109252540121558,6.31882191260947,50,50,37,0.000212754946552507,50,100,18.5,10235.137,6364132.631,4.3927896,0.1830329,7.0981,100338.7416,25.7861822177766,569.842,6.28204446721014,0,1.93293675914158,1.69131966424888,102.94,89.7539707256307,101.43,131.08,87.78,96.98,96.969696969697,"Mobile County, Alabama"
"01099",19816,10214,258,31.0770256752251,10.1367122374125,1.88873664017539,2.59092372063083,90.2893890675241,0.980707395498392,0.884244372990354,0,3.56913183279743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1392813887767,0,0,10.0928542591845,94.78,8.43973839925257,97.01,86.73,81.51,111.39,13.6363636363636,"Monroe County, Alabama"
"01101",228132,105488,7960,20.7142545961488,3.13779733379803,1.75461709075913,2.61391333085471,81.8916354658696,0.351965395170423,1.45172973138409,0,6.33027616531151,0,33.3333333333333,25,0.000255047387804654,60,100,8.33333333333333,10598.79,3790012.335,7.587132,0.3161305,7.8699,65162.772,40.1695701343092,386.753,13.5886241298897,1.31502814160223,5.69845528027633,1.75337085546964,98.82,72.4384926814077,97.5,131.93,91.94,102.09,82.5757575757576,"Montgomery County, Alabama"
"01103",123102,53324,2090,35.152796090902,4.16698983944776,2.05826597783518,2.1020799527954,85.3007297118007,0.0958207415051227,0.923195990270509,0,4.96793690572713,0,100,28,0.000515957838873738,100,100,0,1378.703,76414.26,1.8872064,0.0786336,4.6742,5833.4016,16.8229001754311,90.802,4.06167243424152,1.62466897369661,0,0.812334486848305,97.93,64.9330426658362,97.32,135.07,85.12,97.1,74.2424242424242,"Morgan County, Alabama"
"01105",8479,3985,926,30.9683604985618,6.3758389261745,1.72292682926829,4.95668912415784,84.4619666048237,0,5.47309833024119,0,3.24675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5876872272674,0,0,0,94.88,9.84117097477421,97.01,86.73,96.01,102.57,20.4545454545455,"Perry County, Alabama"
"01107",18925,8714,1685,60.9907613889774,16.7250716788786,2.04362558238035,1.06414868105516,88.2229861007323,1.10596323419519,0.508145269765356,0,6.17247048273801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.75,49.9221426346932,97.01,86.73,83.29,92.08,63.6363636363636,"Pickens County, Alabama"
"01109",32997,16049,2376,22.0804481444021,7.55465650042792,1.81368789596532,2.79910056602311,84.3529764582396,0.449842555105713,1.99430199430199,0,3.63622732043785,0,100,7,0.000524816314289999,100,100,7,581.329,36834.66,1.5303144,0.0637631,2.5585,3684.24,24.9220637092046,32.582,0,0,0,0,98.3,67.8604796013703,97.23,140.73,88.3,92.08,75.7575757575758,"Pike County, Alabama"
"01111",22179,12412,581,46.9321312296519,13.4861006761833,2.2347347920724,0.796008078887965,84.3070009460738,1.12346263008515,1.0643330179754,0,5.55818353831599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5263086703639,0,0,0,96.23,39.9563998754282,97.01,86.73,86.95,98.09,56.0606060606061,"Randolph County, Alabama"
"01113",58849,27382,565,33.9385727190605,5.26648599819332,1.83411473872645,3.12805474095797,83.2046168208436,0.644997029618943,0.937791733853857,0,6.05109055418824,85.7142857142857,0,21,0.000891114317236697,50,100,3,4251.783,735731.68,1.8731688,0.0780487,9.4677,34538.1696,8.24368114748038,588.557,5.09779265578005,1.69926421859335,0,1.69926421859335,104.77,92.1208346309561,104.28,112.63,90.99,98.76,100,"Russell County, Alabama"
"01115",91719,38133,2026,54.1723344145652,8.20341111227373,2.22501329865831,1.13314447592068,85.0322018304198,0.0798992784853034,0.510871144254516,0,7.44273885041887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81257972721028,1.0902866363567,0,4.36114654542679,95.9,32.7312363749611,97.01,86.73,85.58,103.35,46.969696969697,"St. Clair County, Alabama"
"01117",223916,89612,3689,50.5455250614928,8.715132834587,2.11486583269672,0.887660977674792,79.0107473486326,0.064732380378108,0.603873301883446,0,13.1176178484021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67957626967256,0.446596044945426,0,0,97.12,55.5278729367798,97.01,86.73,96.71,93.87,68.1818181818182,"Shelby County, Alabama"
"01119",12196,6329,1346,42.4374041900869,11.0884006131834,1.96060858691121,3.51470971101276,82.2292069632495,0.435203094777563,2.36943907156673,0,5.36750483558994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19940964250574,8.19940964250574,0,0,95.96,34.2883836810962,97.01,86.73,93.77,106.83,48.4848484848485,"Sumter County, Alabama"
"01121",81105,38088,3720,34.1273507093369,10.1418673705048,2.01916004820915,2.28461415048933,83.8815156760916,0.310957235365775,1.13162787715586,0,2.8338783099314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1648480364959,0,1.23296960729918,2.46593921459836,95.17,15.5091871691062,97.01,86.73,85.43,97.89,26.5151515151515,"Talladega County, Alabama"
"01123",41251,22777,801,38.6346738763096,10.2940182494086,2.01782455286531,0.820846905537459,83.8575513387055,0.194957109435924,0.766831297114635,0,3.85365219651677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27255096846137,0,0,0,95.28,18.0629087511679,97.01,86.73,83.3,95.31,30.3030303030303,"Tallapoosa County, Alabama"
"01125",231558,101330,13226,28.4245263561095,5.51283184536963,1.90849981709404,2.05741808252427,81.8286488945839,0.775323360910703,1.02416966117905,0.00742824776920434,5.45976211036519,50,50,12,0.000111423716538065,50,100,6,4371.815,3736631.68,7.0460688,0.2935862,7.2718,145726.872,40.3732500893864,103.193,8.20528766011107,0,1.72742898107602,3.45485796215203,102.86,89.6293989411398,101.4,131.41,90.43,100.03,95.4545454545455,"Tuscaloosa County, Alabama"
"01127",64978,30127,1028,44.8003276674176,15.0358386237968,2.09968444048871,1.64993108879701,83.9185890874734,0.12991103062751,0.598378080466105,0,3.88552082513188,0,100,3,0.0001181009369341,100,100,0,125.135,4747.347,1.9854024,0.0827251,4.0253,3188.0376,20.5512881027501,18.724,13.8508418233864,3.07796484964142,1.53898242482071,3.07796484964142,98.74,71.5353472438493,97.15,136.41,84.18,106.24,78.7878787878788,"Walker County, Alabama"
"01129",15434,7779,146,57.3444143795903,14.4955546965597,2.32037776970578,0.797968806673921,86.530094271211,0.0362581580855693,0.725163161711385,0,6.20014503263234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.21,39.7383992525693,97.01,86.73,82.64,92.08,54.5454545454545,"Washington County, Alabama"
"01131",10441,5314,207,42.6853055916775,10.8582574772432,1.77591506007265,4.25733207190161,85.1921865154379,1.00819155639572,0.945179584120983,0,3.08758664146188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57762666411263,0,0,0,95.84,30.956088445967,97.01,86.73,88.71,96.34,45.4545454545455,"Wilcox County, Alabama"
"01133",23655,13091,408,43.3130699088146,14.0360399478941,2.21630231791717,2.99772586313831,73.7096940352323,0.329659008962604,0.89626043061708,0,5.09941279489029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.9,52.0398629710371,97.01,86.73,98.19,92.08,65.1515151515152,"Winston County, Alabama"
"02013",3407,1089,1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aleutians East Borough, Alaska"
"02016",5219,1403,1519,0.392038600723764,0.0301568154402895,1.58307533539732,6.9701280227596,48.5496630530325,1.72868444184002,34.8373864635218,0,2.84207442133021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.12,55.5278729367798,97.01,86.73,184.93,92.08,38.4615384615385,"Aleutians West Census Area, Alaska"
"02020",290674,118938,7451,15.8712255248879,2.88172328379335,1.86926652603282,2.61183738761101,71.8433077383797,1.37014879169835,2.38564708574197,0,8.71417323364536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84847629990986,0,2.4081961234923,2.4081961234923,96.29,41.3889753970726,97.01,86.73,107.56,97.68,13.4615384615385,"Anchorage Municipality, Alaska"
