"GEOID","B01001_001","B25001_001","B26001_001","commuteDuration30minplus","commuteDuration60minplus","aggtraveltimeperperson","vehicle","novehiclesavailable","privatetransportmethod","publictransportation","walkingdistancecommute","commutertrain","workedfromhome","ua_per_facilities_prior1980","ua_per_facilities_after2000","ua_total_voms","ua_voms_per_person","ua_per_dr_service","ua_per_do_service","ua_voms_per_facility","ua_oe_after_fares","ua_est_operating_cost_per_person","ua_est_daily_cost","ua_cost_per_hour","ua_passengers_per_hour","ua_est_daily_ridership","ua_est_cost_per_passenger","ua_est_fare_per_person","fatalmvapercapita","fatalmvatrailerpercapita","fatalmvapedestrianstrikepercapita","fatalintoxicationmvapercapita","transportation_score","transportation_rnk","public_score","infrastructure_score","safety_score","private_score","transportation_state_rnk","NAME"
"18123",19151,8512,1577,31.874284260084,8.71612164397506,22.5753707755896,2.1749933563646,1.73839046924386,85.2419158764892,0.109409190371991,0.389010454655969,0,4.46146365183564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.21,18.8220629479589,96.26,86.78,89.88,84.14,14.2857142857143,"Perry County, Indiana"
"18125",12220,5596,214,43.0714419651228,5.40033752109507,26.2010562739028,2.3321630583187,0.893834367019336,87.6160990712074,0.528136951374977,1.82116190129302,0,2.87743580404298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.14,17.3885945777501,97.53,85.73,89.88,80.44,10.989010989011,"Pike County, Indiana"
"18127",172353,70944,3789,42.8776341895008,10.5675907555365,26.6413392713153,1.97252607858646,1.50847734146556,82.6003895250028,0.894418875835804,1.30379228641252,0.662440609842329,7.46176080187568,40.9420289855072,0,2755,0.0341764771557232,52,77.2727272727273,0.58504990443831,5888048.812,4865060956.56,274.977456,11.457394,384.0436,6645490.4544,29.8335761877037,371557.11,6.96245496161947,2.32081832053982,0,0,160.12,98.504206918043,111,121.39,94.17,91.4,98.9010989010989,"Porter County, Indiana"
"18129",25301,11071,248,31.211084802245,3.20091204069105,21.3523264493655,2.1334128641018,1.95004563936603,86.5721157833624,0.0912333084515219,1.90760554035,0,5.42423488429958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95241294810482,0,0,3.95241294810482,94.56,9.00592084761608,96.21,87.14,98.15,87.14,4.3956043956044,"Posey County, Indiana"
"18131",12496,5853,124,34.327815171912,8.42277605966891,24.28447828344,2.08792569659443,2.45004344048653,75.5840110745804,0.0346080636788372,1.66118705658418,0,4.87973697871604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.24,37.4883141165472,96.04,86.28,89.88,98.96,30.2197802197802,"Pulaski County, Indiana"
"18133",36838,14890,5076,38.0846014239844,10.9311740890688,23.7150449196508,2.14939884221464,1.66677823147466,78.8308237378211,0,4.63747943818803,0,9.36353283563204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5729409848526,0,2.71458819697052,0,96.57,44.624493611717,95.93,86.45,101.21,99.31,38.4615384615385,"Putnam County, Indiana"
"18135",24681,11415,343,32.4164278892073,6.85768863419293,23.7739783152627,2.02193586464686,2.33592880978865,81.5401723658604,0.231674543601149,1.69585765916041,0,2.97470113983875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10339937603825,8.10339937603825,4.05169968801912,4.05169968801912,95.22,18.9778747273294,96.63,86.43,105.28,94.17,15.3846153846154,"Randolph County, Indiana"
"18137",28953,12243,476,41.5769314157693,13.3193611331936,27.3460603956959,2.28075851532309,2.11790847857788,83.4293648038875,0.263797292606734,2.36723359944464,0,3.94307532106907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90774703830346,0,0,3.45387351915173,96.24,37.4883141165472,96.73,85.39,99.23,89.02,30.2197802197802,"Ripley County, Indiana"
"18139",16706,7364,193,38.3682310469314,8.69314079422383,24.3682906688687,2.02318578741343,0.716845878136201,85.9207266721718,0.495458298926507,1.54142581888247,0,4.69309110927608,100,0,5,0.000688136526286815,100,100,5,201.13,7525.944,4.3029984,0.1792916,8.2273,7108.3872,21.7922769316787,7.924,5.98587333892015,0,0,0,106.65,93.6117170458087,97.43,142.09,93.57,86.2,91.2087912087912,"Rush County, Indiana"
"18141",272049,117767,12362,23.0389408230046,3.37269539455515,19.6389540028253,1.77562306028402,2.69795568102529,78.6647934551438,1.01293136904854,3.63568623189531,0.0271667416986199,7.25352003353152,0,75,57,0.000442429793377525,50,100,14.25,21021.668,29995435.44,14.37924,0.599135,34.2758,1073518.056,17.4798254161828,1963.34,8.82194016519083,1.10274252064885,1.10274252064885,2.94064672173028,99.08,77.5631037706451,99.1,128.93,100.86,105.75,69.2307692307692,"St. Joseph County, Indiana"
"18143",24290,10688,399,31.3881250636521,4.7357164680721,21.8840440824149,1.9788998530338,1.04456157163392,80.134163871586,0,1.60038332534739,0,5.90321034978438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.467682173734,4.11692054343351,0,0,95.16,17.8248675599875,95.93,86.98,100.03,93.28,13.1868131868132,"Scott County, Indiana"
"18145",44825,19375,690,35.6346153846154,5.1875,22.6656394453005,2.0876080368167,1.63770811595518,83.3363545726457,0.181274358741956,1.99401794616152,0,5.73733345418291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8471834913553,4.46179587283882,2.23089793641941,2.23089793641941,95.14,17.3885945777501,96.48,86.75,106.6,90.5,10.989010989011,"Shelby County, Indiana"
"18147",19949,8625,265,40.4931506849315,8.98630136986301,25.2709971038477,2.31804320203304,0.538581046090109,86.2639635912288,0.0103434009102193,0.951592883740174,0,5.61646669424907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.5,23.2471174820816,95.96,86,89.88,79.42,17.5824175824176,"Spencer County, Indiana"
"18149",23275,11114,58,42.0879842416284,13.2195228715255,29.0922746781116,2.10125088506018,2.52742525274253,82.9077253218884,0.332618025751073,1.12660944206009,0.0214592274678112,1.95278969957082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1858216970999,0,0,4.29645542427497,96.46,42.0691804300405,96.94,84.89,106.81,90.79,35.1648351648352,"Starke County, Indiana"
"18151",34379,18924,1368,26.9502634622799,6.90785246112325,21.2655140475455,2.01760537657974,1.83772097163932,82.537820314912,0.160543377585675,2.92682926829268,0,3.908613769682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.07,16.17326269866,96.42,87.16,89.88,94.77,8.79120879120879,"Steuben County, Indiana"
"18153",20814,8786,2174,35.0344660781231,6.5425081630185,24.3983700862895,2.09742574257426,3.10887048373545,88.2310642377756,0,1.01869606903164,0,0.898849472674976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0222926876141,4.80445853752282,0,0,94.5,8.32034901838579,95.93,86.25,104.68,86.78,3.2967032967033,"Sullivan County, Indiana"
"18155",9870,4396,99,58.4704743465634,21.4181994191675,35.6167296786389,2.06155507559395,3.80434782608696,81.710775047259,0,1.41776937618147,0,2.36294896030246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7,74.2287316921159,95.93,82.99,89.88,95.91,65.9340659340659,"Switzerland County, Indiana"
"18157",185961,76982,16640,13.2641264030059,3.29616070138253,16.4714633790324,1.74518460745672,3.6282967129962,75.8300490674931,2.30740728264897,5.88585351612939,0.00561412964148168,6.76502621798543,100,0,62,0.000696152075543728,75,100,20.6666666666667,10263.783,26910946.305,8.288112,0.345338,21.5827,1064458.764,16.0006857344077,2831.568,3.76423013427547,0,0.537747162039352,0.537747162039352,107.35,94.2349641632907,103,138.9,93.58,115.58,94.5054945054945,"Tippecanoe County, Indiana"
"18159",15290,6820,228,36.6893487015692,6.99902791278989,23.9645208977288,2.11226645004062,1.70675984410697,82.2738879182906,0.362854455046365,1.77395511356001,0,3.22537293374546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.56,24.6182611405422,97.03,86.38,89.88,90.81,18.6813186813187,"Tipton County, Indiana"
"18161",7098,3233,54,35.9802210587551,8.02792321116928,24.9456987710774,2.34858156028369,0.885967419262646,87.8822520720206,0,2.02915118605316,0,1.74335524435553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0884756269372,0,28.1769512538743,0,94.83,12.4649423496416,95.93,86.09,129.34,80.33,5.49450549450549,"Union County, Indiana"
"18163",179695,84111,6626,18.9121298487996,3.50828462393121,18.5703434840086,1.76503938653673,3.11819476651796,84.058492010112,0.982211192800983,2.23925597792054,0.0046385416425076,3.97754945845026,0,0,27,0.000313101560869263,50,100,9,6563.463,6783981.281,4.305996,0.1794165,10.4315,212051.532,17.1994919235009,1445.96,6.67798213639779,0,2.78249255683241,2.22599404546593,97.43,58.6475537550639,98.92,117.13,100.32,98.78,47.2527472527473,"Vanderburgh County, Indiana"
"18165",15477,7307,204,35.2855288773524,8.30629461388709,24.7800030344409,1.99689778191407,1.13808801213961,81.0802609619178,0.682749203459263,2.00273099681384,0,6.47853133060234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.35,39.7943284512309,98,86.14,89.88,93.11,32.967032967033,"Vermillion County, Indiana"
"18167",106523,46940,7838,17.4243566275439,4.38247011952191,18.6143244936312,1.78729897875337,2.60227889310906,80.3654207558989,0.816454374608478,4.68365003132178,0.00835247442054709,3.038212570474,100,0,10,0.000208811860513677,75,100,10,3112.101,1253183.543,7.855476,0.3273115,8.3982,78808.7088,38.9740063346908,92.972,5.63258638979375,0.938764398298959,1.87752879659792,0,105.95,93.0507946400748,98.41,138.2,95.4,105.89,89.010989010989,"Vigo County, Indiana"
"18169",31120,14046,1848,28.8007067658102,4.52035632776264,20.3075138820552,2.00949114691338,2.1906752179866,84.3818092359598,0.30927110423842,2.95916215646306,0,4.52660434385324,0,0,3,0.000210866661980741,50,100,3,435.667,19894.6,1.661808,0.069242,1.7556,1853.9136,39.440647072226,16.483,3.2133676092545,0,0,0,97.34,57.4322218759738,96.87,116.59,91.86,93.96,45.6043956043956,"Wabash County, Indiana"
"18171",8430,3673,86,39.6060134784863,8.78693623639191,24.4744001978729,2.31777378815081,0.371011625030918,78.5060598565422,0.0247341083353945,2.30027207519169,0,4.57581004204798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.75,28.2954191336865,96.01,86.23,89.88,89.27,21.978021978022,"Warren County, Indiana"
"18173",63575,25974,720,28.8939745866922,5.58136357425878,22.1322429757852,2.18222551074937,0.264188178374765,83.358258822032,0.184554682279569,2.00782766411048,0.0254558182454577,6.84443313074745,0,0,27,0.000859133865784198,50,100,9,6563.463,464546.534,4.305996,0.1794165,10.4315,14520.648,17.1994919235009,1445.96,4.71883602044829,0,0,0,97.74,62.8233094421938,96.49,116.09,92.79,86.03,56.043956043956,"Warrick County, Indiana"
"18175",28025,12111,277,51.0985773213233,10.5901170132166,29.9019218551461,2.19058359176769,3.21017083829956,78.8675349428208,0.135006353240152,1.46918678526048,0,5.66232528589581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2729705619982,0,0,10.7047279214987,97.07,52.7267061389841,96.34,84.65,114.47,95.34,42.8571428571429,"Washington County, Indiana"
"18177",66588,30798,2907,21.7362021906349,6.00829463684378,19.3096895705109,1.81793792152625,3.2314440408471,79.6186055897488,0.366596038072176,3.16819695288064,0,5.11889146739313,0,100,9,0.00030269397638987,50,100,9,1010.56,123085.307,2.3185728,0.0966072,10.0391,26262.2856,9.62309370361885,118.663,4.50531627320238,0,0,3.00354418213492,97.53,60.0498597693986,97.04,132.98,97.09,104.31,51.0989010989011,"Wayne County, Indiana"
"18179",28103,11913,551,31.3048653474185,4.53801517631305,22.6605406939615,2.16861510791367,1.85198325409778,85.7730788334634,0.503796210884836,0.886965160008515,0,4.61931455332435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55833896737003,0,0,0,94.92,13.7425989404799,97.46,86.76,92.07,85.01,7.69230769230769,"Wells County, Indiana"
"18181",24593,12879,263,32.0363533087191,6.0115497491243,22.5152508422107,2.11377433535692,0.983606557377049,76.6730401529637,0.318674314850223,1.30201220067377,0,3.82409177820268,0,0,4,0.000364199216971684,100,100,4,272.953,10270.365,1.1277072,0.0469878,1.8367,1542.828,25.5827298960091,20.486,28.4633838897247,4.0661976985321,0,8.13239539706421,97.79,63.5712059831723,96.9,127.09,119.41,93.63,57.1428571428571,"White County, Indiana"
"18183",34048,14768,404,35.1828258376863,4.82864059115811,22.6428059273423,2.11336976320583,1.87855219862399,86.119741873805,0.17925430210325,1.17710325047801,0,6.20219885277247,0,100,7,0.000418260038240918,100,100,3.5,641.845,19255.35,1.1879592,0.0494983,2.2595,1626.84,21.9067492808143,0,5.87406015037594,0,0,0,97.84,64.381427235899,96.48,143.15,93.5,86.24,59.3406593406593,"Whitley County, Indiana"
"19001",7439,3591,133,31.3656387665198,9.80910425844347,22.0746310219994,2.27893081761006,0.445930880713489,81.3422445001392,0.0835421888053467,3.25814536340852,0,5.17961570593149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.28,19.756933624182,96.19,86.93,89.88,89.33,45.9183673469388,"Adair County, Iowa"
"19003",3697,1894,114,26.360103626943,6.34715025906736,18.3603117505995,2.32897318508829,2.11225105612553,77.6378896882494,0.419664268585132,3.9568345323741,0,7.43405275779376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,18.5416017450919,97.2,88,89.88,97.04,41.8367346938776,"Adams County, Iowa"
"19005",14068,7662,250,31.6068178057256,5.75872910805891,20.5019449431478,2.1234950120399,3.04347826086957,75.6134051466188,0,4.89228007181329,0,9.590065828845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.09,34.8706762231225,95.93,87.38,89.88,106.27,66.3265306122449,"Allamakee County, Iowa"
"19007",12310,6337,124,27.1984091913389,9.83208130799823,21.0202147820594,2.00508130081301,2.14782059380922,84.1019161928827,0.189513581806696,1.452937460518,0,4.69572541587703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.39,21.2838890620131,96.51,87.23,89.88,91.1,49.4897959183673,"Appanoose County, Iowa"
"19009",5657,2820,96,21.1439842209073,5.91715976331361,17.1661931818182,2.10328262610088,1.24289772727273,78.0894886363636,0,2.734375,0,9.97869318181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6772140710624,0,0,0,95.03,15.6123402929261,95.93,88.35,100.77,95.95,35.7142857142857,"Audubon County, Iowa"
"19011",25654,11071,302,40.7624633431085,4.34017595307918,23.6743327436351,2.36565756823821,1.36626785025087,81.6398738558572,0.230751480655334,2.13060533805092,0,8.19936927928621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89802759803539,0,0,0,95.61,25.4908071050171,96.63,86.46,92.28,87.25,58.1632653061224,"Benton County, Iowa"
"19013",131396,58378,4427,10.1241424371121,3.22933681803332,15.4255901679241,1.89211633779108,2.84892266316415,79.4414699440253,0.387868094426868,3.33262350936968,0,6.88123631053784,50,0,27,0.000410683864687272,75,100,13.5,6971.501,1906537.335,8.8744968,0.3697707,9.1436,55958.832,40.4403845312568,505.116,2.28317452586076,0,0,0,101.86,87.8778435649735,97.11,131.38,91.29,102.79,95.4081632653061,"Black Hawk County, Iowa"
"19015",26721,11911,502,28.6010920556795,4.66046297008383,20.4011040217937,2.20587686567164,1.3218722912453,81.0882500537673,0.315434798193419,2.6525198938992,0,6.78184816115851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48474982223719,0,0,0,94.98,14.7397943284512,96.89,87.41,94.49,91.39,31.1224489795918,"Boone County, Iowa"
"19017",24863,10432,1507,24.6729619682925,3.07545698691848,18.6133396256096,2.14878605519817,1.62040884161542,77.5837659273242,0.17303759635048,6.2057574327513,0,9.21031933301872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04408156698709,0,0,4.02204078349354,94.99,15.0202555313182,96.46,87.93,100.77,103.65,33.1632653061224,"Bremer County, Iowa"
"19019",20598,8890,229,30.9761062895103,5.45376620593593,20.9596600898613,2.2515731347117,3.61858190709046,79.7030670052745,0.205118187145927,3.34049619066224,0,8.83961711271733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.7,27.2982237457152,96.55,87.25,89.88,98.27,61.2244897959184,"Buchanan County, Iowa"
"19021",20723,8173,984,12.1730810121199,1.81798851796726,12.6622608009469,2.09992006394884,3.01728546588933,68.5440915367923,0.286052475833498,6.0366936279345,0,7.22035904517656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4766684360373,0,0,4.82555614534575,94.46,7.85291368027423,96.8,89.66,105.92,115.72,12.7551020408163,"Buena Vista County, Iowa"
"19023",14421,6546,198,38.7488030641558,3.830194701564,22.2910425404434,2.25290102389078,1.72258837627322,83.1485919712403,0.104853205512283,2.17195925704014,0,6.14140203714799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8686637542473,6.93433187712364,0,6.93433187712364,94.81,12.2468058585229,96.25,86.86,108.65,88.51,24.4897959183673,"Butler County, Iowa"
"19025",9962,4817,739,28.8849196223526,3.87854044399081,19.2789968652038,2.12843336724313,1.88861985472155,82.8550759585242,0.337593441041717,2.53195080781288,0,5.49795032553653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.81,12.2468058585229,96.95,87.74,89.88,91.93,24.4897959183673,"Calhoun County, Iowa"
"19027",20756,9494,350,11.9045251118846,3.22227747389359,13.1615651034354,1.91564889852757,1.37089201877934,84.2647196480389,0.39314799213704,2.08742862491809,0,5.8784985490967,0,66.6666666666667,53,0.00496115323411027,100,100,17.6666666666667,2070.91,91694.106,1.9866024,0.0827751,3.5343,3562.5744,23.4205075969782,112.283,0,0,0,0,98.01,66.5627921470863,97.12,140.6,89.88,92.07,87.7551020408163,"Carroll County, Iowa"
"19029",13158,6408,232,13.2799466132799,6.37303970637304,15.0195160031226,1.95534014194218,2.54767114723351,79.7345823575332,0.343481654957065,5.3239656518345,0,6.41686182669789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.66,10.190090370832,96.97,88.97,89.88,104.93,20.4081632653061,"Cass County, Iowa"
"19031",18494,8171,269,42.4024640657084,4.1638147387634,23.5200502565176,2.24427584338166,0.649350649350649,82.8185530310962,0.523505392105539,1.92649984294838,0,8.21903465605696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2214772358603,5.40715907862009,0,0,95.53,23.963851667186,97.52,86.51,99.87,86.18,56.1224489795918,"Cedar County, Iowa"
"19033",43185,22589,1000,13.5474452554745,2.86131386861314,15.5176256538549,1.88016761203945,2.26439310597726,81.1598817375483,0.436661360018194,2.40618603593359,0,6.5271776211053,0,100,75,0.00341141687514214,50,100,75,2852.476,344800.416,2.2088712,0.0920363,7.7539,17864.9856,11.8696784843756,739.195,13.8937130948246,0,2.31561884913743,4.63123769827486,98.89,76.2231224680586,97.25,134.18,107.8,98.19,90.8163265306122,"Cerro Gordo County, Iowa"
"19035",11606,5583,456,18.4485981308411,4.97196261682243,16.9916765755054,2.0208739758096,3.44529085872576,78.5969084423306,0.016986580601325,3.00662476643452,0.016986580601325,9.1217937829115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.23,19.1336865066999,95.98,88.4,89.88,102.07,43.8775510204082,"Cherokee County, Iowa"
"19037",12021,5568,171,22.4264080313085,6.58499234303216,18.2187949496564,2.24795204795205,1.536,84.1937030525811,0,2.1735656065207,0,6.07319801821959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.38,7.13617949516984,95.93,88.05,89.88,87.19,9.18367346938776,"Chickasaw County, Iowa"
"19039",9736,4234,144,41.7373939091363,14.5032451323015,25.9210212359819,2.05935828877005,3.83050035910941,82.1999522786924,0.5249343832021,2.07587687902649,0,4.41422094965402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2711585866886,0,0,10.2711585866886,96.8,48.208164537239,97.52,85.81,111.36,96.89,76.530612244898,"Clarke County, Iowa"
"19041",16410,8101,282,22.8026533996683,4.39469320066335,17.3996971990916,1.92517864649012,1.29113924050633,77.7946000504668,0.668685339389352,3.88594499116831,0,8.70552611657835,0,75,45,0.0056775170325511,100,100,11.25,2205.543,147428.775,2.1605952,0.0900248,1.6793,2136.0696,53.6085273625916,576.132,6.0938452163315,0,0,0,100.11,83.7644125895918,97.95,140.7,93.64,101.64,92.8571428571429,"Clay County, Iowa"
"19043",17173,8793,277,28.9698492462312,9.45979899497488,22.3603738749135,2.03866648449242,5.03289853399515,78.3406415878144,0,2.93099469189938,0,8.14678052157858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8230943923601,0,0,0,96.39,40.5422249922094,95.93,86.84,93.47,105.24,69.3877551020408,"Clayton County, Iowa"
"19045",46589,21519,693,26.5537007240547,4.1934835076428,19.2484357224118,1.96628801758886,1.98763670946267,82.7123625331816,0.346037163443307,1.92927569207433,0,5.72620401971938,0,100,12,0.000568828213879408,50,100,3,1761.465,138994.044,3.239784,0.134991,11.161,19554.072,12.0948839709703,142.563,8.58571765867479,0,0,4.2928588293374,97.06,52.4774072919913,96.98,133.01,101.5,93.71,79.5918367346939,"Clinton County, Iowa"
"19047",16555,6880,544,15.9197609901835,3.34329207568644,15.2263648468708,2.08605293067056,3.43947333064625,81.0252996005326,0,2.18375499334221,0,6.40479360852197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0809423135005,0,0,6.04047115675023,94.03,4.30040511062636,95.93,88.91,106.24,96.96,2.04081632653061,"Crawford County, Iowa"
"19049",96604,40306,512,23.319017729325,2.70895275850677,18.218524838832,2.02725836186463,1.44534435993247,76.547212741752,0.191505498672734,0.912021236253318,0,13.9078498293515,30,60,152,0.00288206295032234,75,100,15.2,27244.113,3127658.011,8.9855016,0.3743959,18.5121,44873.3304,20.2243883730101,3722.798,0,0,0,0,102.46,88.9685260205672,96.52,137.3,89.88,95.35,97.9591836734694,"Dallas County, Iowa"
"19051",9066,3583,93,32.9919734292831,6.39357874342652,21.0107178464606,1.92603174603175,19.9401794616152,69.0677966101695,0,3.14057826520439,0,9.94516450648056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.62,73.4185104393892,95.93,87.23,89.88,148.11,89.7959183673469,"Davis County, Iowa"
"19053",7718,3692,658,35.6920199501247,12.8428927680798,22.3962210134555,2.06223386832624,3.32418420250076,73.0890352132837,0.0858860578299456,6.95677068422559,0,8.15917549384483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.16,54.4717980679339,96.19,86.83,89.88,114.55,81.6326530612245,"Decatur County, Iowa"
"19055",17508,8079,206,24.6609974718456,7.28568145253965,19.5285412262156,2.37874423963134,1.37522479636094,82.6109936575053,0.486257928118393,1.87103594080338,0,8.01268498942918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.95,14.085384855095,97.4,87.67,89.88,85.59,28.5714285714286,"Delaware County, Iowa"
"19057",39069,18772,647,13.7081810514478,2.18161371942648,16.0470409711684,1.85670695927708,3.59161051945229,82.6739648818556,0.433557337957945,2.50921309343161,0,3.61478430522437,0,100,26,0.00140906134836332,50,100,0,2228.797,204105.52,3.2198592,0.1341608,8.3445,16021.44,16.0777518125712,322.522,7.67872226061583,0,5.11914817374389,0,96.55,44.0324088501091,97.24,133.95,100.2,100.16,74.4897959183673,"Des Moines County, Iowa"
"19059",17536,13651,195,15.1276544977332,2.60081126222859,14.9101861993428,1.96924407114625,1.78669297380248,80.7886089813801,0.262869660460022,1.61007667031763,0,8.19277108433735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1076642335766,0,0,0,94.28,6.35712059831723,96.73,89.01,100.42,94.42,6.63265306122449,"Dickinson County, Iowa"
"19061",98687,42406,3814,12.6258814396308,3.25404869212688,15.3099893141251,1.88900693074316,2.1732137831209,81.3175287924961,0.779673091384019,2.37068112557882,0,8.23406023667234,0,100,20,0.000395773142834527,75,100,3.33333333333333,5034.267,2113363.204,6.053256,0.252219,15.4144,145758.5664,16.3625570894748,329.599,3.03991407176224,1.01330469058741,0,3.03991407176224,97.26,56.279214708632,98.3,139.73,96.24,97.62,82.6530612244898,"Dubuque County, Iowa"
"19063",9433,4521,776,21.22608896059,4.44802949988477,17.5307333615939,2.06405601659751,1.90602836879433,76.4094955489614,0.0423908435777872,4.32386604493429,0,8.03306485799067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6010813102936,0,0,0,95,15.2072296665628,96.06,88.25,96.41,102.89,34.6938775510204,"Emmet County, Iowa"
"19065",19582,9348,588,25.4251012145749,5.77212261422788,19.4813544792113,2.07425681509806,2.61848084830123,79.2434633519074,0.182168881268753,3.39691384483498,0,7.36176596656665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.39,21.2838890620131,96.48,87.68,89.88,99.62,49.4897959183673,"Fayette County, Iowa"
"19067",15672,7346,267,23.313057009478,3.45169047955864,17.2695595003287,2.05601907032181,2.08004212743549,76.1735700197239,0.105193951347797,3.2741617357002,0,7.04799474030243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38080653394589,0,0,0,94.98,14.7397943284512,96.25,88.32,93.81,101.46,31.1224489795918,"Floyd County, Iowa"
"19069",10056,4680,139,18.6867498234879,2.23582019298659,15.6300590680376,2.11830574488802,0.920245398773006,82.1702034565741,0.109385254867644,4.22227083789105,0,7.04441041347626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94431185361973,0,0,0,93.92,3.64599563727018,96.26,88.8,96.01,94.18,1.02040816326531,"Franklin County, Iowa"
"19071",6702,3160,106,29.8767967145791,6.70773442847365,20.5703175631886,2.31728665207877,0.648088139987038,80.6545690213869,0,4.73104342190538,0,5.31432274789371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.81,12.2468058585229,95.93,87.36,89.88,92.82,24.4897959183673,"Fremont County, Iowa"
"19073",8831,4333,118,29.4791926239721,5.3077498131074,20.6701274185937,2.04934036939314,1.18008024545669,79.1647003303445,0.0707881075979236,4.62482302973101,0,5.30910806984427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6474917902842,0,0,22.6474917902842,94.63,9.84730445621689,96.15,87.33,137.24,99.58,17.8571428571429,"Greene County, Iowa"
"19075",12336,5472,131,27.9449541284404,3.77981651376147,19.4041365725542,2.20879777070064,0.541694024950755,81.4018384766907,0.180564674983585,2.51149047931714,0,10.5384110308601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.16,17.8248675599875,96.48,87.7,89.88,89.09,39.2857142857143,"Grundy County, Iowa"
"19077",10599,5778,138,43.874584717608,14.5348837209302,26.2997883394266,2.31369034281873,0.77264825188333,80.7581296902059,0.211660573407735,3.15566673080623,0,7.33115258803156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.85,49.0495481458398,96.57,85.7,89.88,89.8,77.5510204081633,"Guthrie County, Iowa"
"19079",15073,7034,168,28.5907859078591,5.73622402890696,20.3060508212832,2.09961621892208,1.26404494382022,82.5354485469606,0.154429313491506,3.63610838130001,0,6.7527727081286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.11,16.8588345278903,96.4,87.44,89.88,93.66,36.734693877551,"Hamilton County, Iowa"
